Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,conformity,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
37,2.40625,4.3359375,0.29296875,2,7.08203125,0.55078125,37,0.271873589,0.181247337,0.036540962,3,,
38,2.84375,1.7578125,0.19921875,3,7.15234375,0.33203125,38,0.142307945,0.160578436,0.034681584,3,,
39,4.65625,1.7578125,0.19921875,3,7.15234375,0.33203125,39,0.16677909,0.141959232,0.0321963,3,,
40,2.59375,6.4453125,0.85546875,2,4.05859375,0.61328125,40,0.142307945,0.160578436,0.034681584,4,,
41,2.40625,6.4453125,0.85546875,2,4.05859375,0.61328125,41,0.271873589,0.181247337,0.036540962,4,,
42,2.59375,4.3359375,0.85546875,2,4.05859375,0.61328125,42,0.271873589,0.181247337,0.036540962,4,,
43,2.59375,6.4453125,0.29296875,2,4.05859375,0.61328125,43,0.142307945,0.160578436,0.034681584,4,,
44,2.59375,6.4453125,0.85546875,2,4.05859375,0.61328125,44,0.142307945,0.160578436,0.034681584,4,,
45,2.59375,6.4453125,0.85546875,2,7.08203125,0.61328125,45,0.142307945,0.160578436,0.034681584,4,,
46,2.59375,6.4453125,0.85546875,2,4.05859375,0.55078125,46,0.142307945,0.160578436,0.034681584,4,,
47,2.40625,4.3359375,0.29296875,2,7.08203125,0.55078125,47,0.142307945,0.160578436,0.034681584,4,,
48,2.84375,1.7578125,0.19921875,3,7.15234375,0.33203125,48,0.387669106,0.313857173,0.040443576,4,,
49,4.65625,1.7578125,0.19921875,3,7.15234375,0.33203125,49,0.141226371,0.171215347,0.08868267,4,,
0,2.84375,9.0234375,0.19921875,3,7.15234375,0.33203125,0,0.199061992,0.222452572,0.006742729,0,,
1,2.84375,1.7578125,0.38671875,3,7.15234375,0.33203125,1,0.345195093,0.299287251,0.055009316,0,,
2,2.84375,1.7578125,0.19921875,4,7.15234375,0.33203125,2,0.230505481,0.187803573,0.039822594,0,,
3,2.84375,1.7578125,0.19921875,3,6.80078125,0.33203125,3,0.212043226,0.195818049,0.061873152,0,,
4,2.84375,1.7578125,0.19921875,3,7.15234375,0.83203125,4,0.251484878,0.169138489,0.026649296,0,,
5,4.65625,9.0234375,0.38671875,4,6.80078125,0.83203125,5,0.226076036,0.222790206,1.11E-16,0,,
6,6.84375,6.7578125,0.69921875,1,2.65234375,0.83203125,6,0.218789273,0.167895545,0.058984007,0,,
7,8.65625,6.7578125,0.69921875,1,2.65234375,0.83203125,7,0.199178039,0.182874571,0.056824569,0,,
8,6.84375,4.0234375,0.69921875,1,2.65234375,0.83203125,8,0.199178039,0.182874571,0.056824569,0,,
9,6.84375,6.7578125,0.88671875,1,2.65234375,0.83203125,9,0.199178039,0.182874571,0.056824569,0,,
10,2.84375,9.0234375,0.19921875,3,7.15234375,0.33203125,10,0.199178039,0.182874571,0.056824569,1,,
11,2.84375,1.7578125,0.38671875,3,7.15234375,0.33203125,11,0.199178039,0.182874571,0.056824569,1,,
12,2.84375,1.7578125,0.19921875,4,7.15234375,0.33203125,12,0.199178039,0.182874571,0.056824569,1,,
13,2.84375,1.7578125,0.19921875,3,6.80078125,0.33203125,13,0.199178039,0.182874571,0.056824569,1,,
14,2.84375,1.7578125,0.19921875,3,7.15234375,0.83203125,14,0.199178039,0.182874571,0.056824569,1,,
15,4.65625,9.0234375,0.38671875,4,6.80078125,0.83203125,15,0.199178039,0.182874571,0.056824569,1,,
16,6.84375,6.7578125,0.69921875,1,2.65234375,0.83203125,16,0.199178039,0.182874571,0.056824569,1,,
17,8.65625,6.7578125,0.69921875,1,2.65234375,0.83203125,17,0.297494891,0.251200137,0.060390026,1,,
18,6.84375,4.0234375,0.69921875,1,2.65234375,0.83203125,18,0.297494891,0.251200137,0.060390026,1,,
19,6.84375,6.7578125,0.88671875,1,2.65234375,0.83203125,19,0.297494891,0.251200137,0.060390026,1,,
20,2.84375,9.0234375,0.19921875,3,7.15234375,0.33203125,20,0.297494891,0.251200137,0.060390026,2,,
21,2.84375,1.7578125,0.38671875,3,7.15234375,0.33203125,21,0.297494891,0.251200137,0.060390026,2,,
22,2.84375,1.7578125,0.19921875,4,7.15234375,0.33203125,22,0.199178039,0.182874571,0.056824569,2,,
23,2.84375,1.7578125,0.19921875,3,6.80078125,0.33203125,23,0.297494891,0.251200137,0.060390026,2,,
24,2.84375,1.7578125,0.19921875,3,7.15234375,0.83203125,24,0.297494891,0.251200137,0.060390026,2,,
25,4.65625,9.0234375,0.38671875,4,6.80078125,0.83203125,25,0.297494891,0.251200137,0.060390026,2,,
26,6.84375,6.7578125,0.69921875,1,2.65234375,0.83203125,26,0.297494891,0.251200137,0.060390026,2,,
27,8.65625,6.7578125,0.69921875,1,2.65234375,0.83203125,27,1.701548508,1.354881444,0.054832635,2,,
28,6.84375,4.0234375,0.69921875,1,2.65234375,0.83203125,28,0.199178039,0.182874571,0.056824569,2,,
29,6.84375,6.7578125,0.88671875,1,2.65234375,0.83203125,29,1.701548508,1.354881444,0.054832635,2,,
30,2.84375,9.0234375,0.19921875,3,7.15234375,0.33203125,30,1.701548508,1.354881444,0.054832635,3,,
31,2.84375,1.7578125,0.38671875,3,7.15234375,0.33203125,31,1.701548508,1.354881444,0.054832635,3,,
32,2.84375,1.7578125,0.19921875,4,7.15234375,0.33203125,32,0.297494891,0.251200137,0.060390026,3,,
33,2.84375,1.7578125,0.19921875,3,6.80078125,0.33203125,33,1.701548508,1.354881444,0.054832635,3,,
34,2.84375,1.7578125,0.19921875,3,7.15234375,0.83203125,34,0.297494891,0.251200137,0.060390026,3,,
35,4.65625,9.0234375,0.38671875,4,6.80078125,0.83203125,35,0.297494891,0.251200137,0.060390026,3,,
36,6.84375,6.7578125,0.69921875,1,2.65234375,0.83203125,36,0.199178039,0.182874571,0.056824569,3,,
37,8.65625,6.7578125,0.69921875,1,2.65234375,0.83203125,37,0.29268149,0.179456972,0.05589152,3,,
38,6.84375,4.0234375,0.69921875,1,2.65234375,0.83203125,38,1.701548508,1.354881444,0.054832635,3,,
39,6.84375,6.7578125,0.88671875,1,2.65234375,0.83203125,39,1.701548508,1.354881444,0.054832635,3,,
40,2.84375,9.0234375,0.19921875,3,7.15234375,0.33203125,40,0.29268149,0.179456972,0.05589152,4,,
41,2.84375,1.7578125,0.38671875,3,7.15234375,0.33203125,41,1.701548508,1.354881444,0.054832635,4,,
42,2.84375,1.7578125,0.19921875,4,7.15234375,0.33203125,42,0.199178039,0.182874571,0.056824569,4,,
43,2.84375,1.7578125,0.19921875,3,6.80078125,0.33203125,43,1.701548508,1.354881444,0.054832635,4,,
44,2.84375,1.7578125,0.19921875,3,7.15234375,0.83203125,44,0.297494891,0.251200137,0.060390026,4,,
45,4.65625,9.0234375,0.38671875,4,6.80078125,0.83203125,45,0.297494891,0.251200137,0.060390026,4,,
46,6.84375,6.7578125,0.69921875,1,2.65234375,0.83203125,46,0.297494891,0.251200137,0.060390026,4,,
47,8.65625,6.7578125,0.69921875,1,2.65234375,0.83203125,47,0.172803441,0.151451883,0.058747521,4,,
48,6.84375,4.0234375,0.69921875,1,2.65234375,0.83203125,48,0.297494891,0.251200137,0.060390026,4,,
49,6.84375,6.7578125,0.88671875,1,2.65234375,0.83203125,49,0.172803441,0.151451883,0.058747521,4,,
0,6.84375,6.7578125,0.69921875,2,2.65234375,0.83203125,0,0.219474363,0.193139008,0.025506066,0,,
1,6.84375,6.7578125,0.69921875,1,2.30078125,0.83203125,1,0.411047035,0.347021729,0.054652544,0,,
2,6.84375,6.7578125,0.69921875,1,2.65234375,0.33203125,2,0.127129162,0.13875171,0.055936048,0,,
3,8.65625,4.0234375,0.88671875,2,2.30078125,0.33203125,3,1.670316978,1.326016058,0.378649911,0,,
4,8.84375,4.2578125,0.44921875,4,4.90234375,0.58203125,4,0.059669492,0.067680989,0,0,,
5,2.65625,4.2578125,0.44921875,4,4.90234375,0.58203125,5,0.059669492,0.067680989,0,0,,
6,8.84375,1.5234375,0.44921875,4,4.90234375,0.58203125,6,0.350437461,0.299091528,0.238575012,0,,
7,8.84375,4.2578125,0.63671875,4,4.90234375,0.58203125,7,0.191607709,0.15057051,0,0,,
8,8.84375,4.2578125,0.44921875,1,4.90234375,0.58203125,8,0.237191506,0.208158343,0.056714484,0,,
9,8.84375,4.2578125,0.44921875,4,4.55078125,0.58203125,9,0.169820641,0.168153135,0,0,,
10,6.84375,6.7578125,0.69921875,2,2.65234375,0.83203125,10,0.169820641,0.168153135,0,1,,
11,6.84375,6.7578125,0.69921875,1,2.30078125,0.83203125,11,0.169820641,0.168153135,0,1,,
12,6.84375,6.7578125,0.69921875,1,2.65234375,0.33203125,12,0.169820641,0.168153135,0,1,,
13,8.65625,4.0234375,0.88671875,2,2.30078125,0.33203125,13,0.169820641,0.168153135,0,1,,
14,8.84375,4.2578125,0.44921875,4,4.90234375,0.58203125,14,0.205926211,0.133327218,0,1,,
15,2.65625,4.2578125,0.44921875,4,4.90234375,0.58203125,15,0.205926211,0.133327218,0,1,,
16,8.84375,1.5234375,0.44921875,4,4.90234375,0.58203125,16,0.919915464,0.559555676,0.34266274,1,,
17,8.84375,4.2578125,0.63671875,4,4.90234375,0.58203125,17,0.216323142,0.149117171,0,1,,
18,8.84375,4.2578125,0.44921875,1,4.90234375,0.58203125,18,0.123592043,0.104503119,0.063482724,1,,
19,8.84375,4.2578125,0.44921875,4,4.55078125,0.58203125,19,0.184662045,0.149228032,1.11E-16,1,,
20,6.84375,6.7578125,0.69921875,2,2.65234375,0.83203125,20,0.059669492,0.067680989,0,2,,
21,6.84375,6.7578125,0.69921875,1,2.30078125,0.83203125,21,0.350437461,0.299091528,0.238575012,2,,
22,6.84375,6.7578125,0.69921875,1,2.65234375,0.33203125,22,0.191607709,0.15057051,0,2,,
23,8.65625,4.0234375,0.88671875,2,2.30078125,0.33203125,23,0.237191506,0.208158343,0.056714484,2,,
24,8.84375,4.2578125,0.44921875,4,4.90234375,0.58203125,24,0.190255417,0.187838088,0,2,,
25,2.65625,4.2578125,0.44921875,4,4.90234375,0.58203125,25,0.216323142,0.149117171,0,2,,
26,8.84375,1.5234375,0.44921875,4,4.90234375,0.58203125,26,0.348899813,0.114387684,0.053711343,2,,
27,8.84375,4.2578125,0.63671875,4,4.90234375,0.58203125,27,0.270086498,0.250688596,0.000662496,2,,
28,8.84375,4.2578125,0.44921875,1,4.90234375,0.58203125,28,0.073113714,0.067786836,0.059777671,2,,
29,8.84375,4.2578125,0.44921875,4,4.55078125,0.58203125,29,0.26417954,0.243452568,0,2,,
30,6.84375,6.7578125,0.69921875,2,2.65234375,0.83203125,30,0.059669492,0.067680989,0,3,,
31,6.84375,6.7578125,0.69921875,1,2.30078125,0.83203125,31,0.237191506,0.208158343,0.056714484,3,,
32,6.84375,6.7578125,0.69921875,1,2.65234375,0.33203125,32,0.919915464,0.559555676,0.34266274,3,,
33,8.65625,4.0234375,0.88671875,2,2.30078125,0.33203125,33,0.919915464,0.559555676,0.34266274,3,,
34,8.84375,4.2578125,0.44921875,4,4.90234375,0.58203125,34,0.214293552,0.159149095,0,3,,
35,2.65625,4.2578125,0.44921875,4,4.90234375,0.58203125,35,0.216323142,0.149117171,0,3,,
36,8.84375,1.5234375,0.44921875,4,4.90234375,0.58203125,36,0.184307974,0.131422308,0.118854305,3,,
37,8.84375,4.2578125,0.63671875,4,4.90234375,0.58203125,37,0.181041487,0.150706857,1.11E-16,3,,
38,8.84375,4.2578125,0.44921875,1,4.90234375,0.58203125,38,0.195369255,0.171621122,0.055800157,3,,
39,8.84375,4.2578125,0.44921875,4,4.55078125,0.58203125,39,0.068786353,0.087684318,0,3,,
40,6.84375,6.7578125,0.69921875,2,2.65234375,0.83203125,40,0.348899813,0.114387684,0.053711343,4,,
41,6.84375,6.7578125,0.69921875,1,2.30078125,0.83203125,41,0.270086498,0.250688596,0.000662496,4,,
42,6.84375,6.7578125,0.69921875,1,2.65234375,0.33203125,42,0.270086498,0.250688596,0.000662496,4,,
43,8.65625,4.0234375,0.88671875,2,2.30078125,0.33203125,43,0.073113714,0.067786836,0.059777671,4,,
44,8.84375,4.2578125,0.44921875,4,4.90234375,0.58203125,44,0.172610458,0.143534165,0,4,,
45,2.65625,4.2578125,0.44921875,4,4.90234375,0.58203125,45,0.26417954,0.243452568,0,4,,
46,8.84375,1.5234375,0.44921875,4,4.90234375,0.58203125,46,0.285150454,0.302249913,0.336072181,4,,
47,8.84375,4.2578125,0.63671875,4,4.90234375,0.58203125,47,0.225025957,0.22456874,0.000856709,4,,
48,8.84375,4.2578125,0.44921875,1,4.90234375,0.58203125,48,0.168147827,0.182408071,0.056402175,4,,
49,8.84375,4.2578125,0.44921875,4,4.55078125,0.58203125,49,0.288873416,0.256285909,0.000318808,4,,
0,8.84375,4.2578125,0.44921875,4,4.90234375,0.08203125,0,0.16493275,0.138639996,0,0,,
1,2.65625,1.5234375,0.63671875,1,4.55078125,0.08203125,1,0.16493275,0.138639996,0,0,,
2,4.84375,9.2578125,0.94921875,2,9.40234375,0.08203125,2,0.16493275,0.138639996,0,0,,
3,6.65625,9.2578125,0.94921875,2,9.40234375,0.08203125,3,0.16493275,0.138639996,0,0,,
4,4.84375,6.5234375,0.94921875,2,9.40234375,0.08203125,4,0.16493275,0.138639996,0,0,,
5,4.84375,9.2578125,0.13671875,2,9.40234375,0.08203125,5,0.16493275,0.138639996,0,0,,
6,4.84375,9.2578125,0.94921875,3,9.40234375,0.08203125,6,0.16493275,0.138639996,0,0,,
7,4.84375,9.2578125,0.94921875,2,9.05078125,0.08203125,7,0.16493275,0.138639996,0,0,,
8,4.84375,9.2578125,0.94921875,2,9.40234375,0.58203125,8,0.16493275,0.138639996,0,0,,
9,6.65625,6.5234375,0.13671875,3,9.05078125,0.58203125,9,0.16493275,0.138639996,0,0,,
10,8.84375,4.2578125,0.44921875,4,4.90234375,0.08203125,10,0.08175854,0.079487971,0,1,,
11,2.65625,1.5234375,0.63671875,1,4.55078125,0.08203125,11,0.08175854,0.079487971,0,1,,
12,4.84375,9.2578125,0.94921875,2,9.40234375,0.08203125,12,0.08175854,0.079487971,0,1,,
13,6.65625,9.2578125,0.94921875,2,9.40234375,0.08203125,13,0.08175854,0.079487971,0,1,,
14,4.84375,6.5234375,0.94921875,2,9.40234375,0.08203125,14,0.08175854,0.079487971,0,1,,
15,4.84375,9.2578125,0.13671875,2,9.40234375,0.08203125,15,0.08175854,0.079487971,0,1,,
16,4.84375,9.2578125,0.94921875,3,9.40234375,0.08203125,16,0.16493275,0.138639996,0,1,,
17,4.84375,9.2578125,0.94921875,2,9.05078125,0.08203125,17,0.16493275,0.138639996,0,1,,
18,4.84375,9.2578125,0.94921875,2,9.40234375,0.58203125,18,0.16493275,0.138639996,0,1,,
19,6.65625,6.5234375,0.13671875,3,9.05078125,0.58203125,19,0.16493275,0.138639996,0,1,,
20,8.84375,4.2578125,0.44921875,4,4.90234375,0.08203125,20,0.137298925,0.129998136,0,2,,
21,2.65625,1.5234375,0.63671875,1,4.55078125,0.08203125,21,0.08175854,0.079487971,0,2,,
22,4.84375,9.2578125,0.94921875,2,9.40234375,0.08203125,22,0.16493275,0.138639996,0,2,,
23,6.65625,9.2578125,0.94921875,2,9.40234375,0.08203125,23,0.16493275,0.138639996,0,2,,
24,4.84375,6.5234375,0.94921875,2,9.40234375,0.08203125,24,0.16493275,0.138639996,0,2,,
25,4.84375,9.2578125,0.13671875,2,9.40234375,0.08203125,25,0.16493275,0.138639996,0,2,,
26,4.84375,9.2578125,0.94921875,3,9.40234375,0.08203125,26,0.16493275,0.138639996,0,2,,
27,4.84375,9.2578125,0.94921875,2,9.05078125,0.08203125,27,0.16493275,0.138639996,0,2,,
28,4.84375,9.2578125,0.94921875,2,9.40234375,0.58203125,28,0.16493275,0.138639996,0,2,,
29,6.65625,6.5234375,0.13671875,3,9.05078125,0.58203125,29,0.16493275,0.138639996,0,2,,
30,8.84375,4.2578125,0.44921875,4,4.90234375,0.08203125,30,0.090303019,0.063334415,0,3,,
31,2.65625,1.5234375,0.63671875,1,4.55078125,0.08203125,31,0.16493275,0.138639996,0,3,,
32,4.84375,9.2578125,0.94921875,2,9.40234375,0.08203125,32,0.16493275,0.138639996,0,3,,
33,6.65625,9.2578125,0.94921875,2,9.40234375,0.08203125,33,0.16493275,0.138639996,0,3,,
34,4.84375,6.5234375,0.94921875,2,9.40234375,0.08203125,34,0.16493275,0.138639996,0,3,,
35,4.84375,9.2578125,0.13671875,2,9.40234375,0.08203125,35,0.16493275,0.138639996,0,3,,
36,4.84375,9.2578125,0.94921875,3,9.40234375,0.08203125,36,0.16493275,0.138639996,0,3,,
37,4.84375,9.2578125,0.94921875,2,9.05078125,0.08203125,37,0.16493275,0.138639996,0,3,,
38,4.84375,9.2578125,0.94921875,2,9.40234375,0.58203125,38,0.16493275,0.138639996,0,3,,
39,6.65625,6.5234375,0.13671875,3,9.05078125,0.58203125,39,0.16493275,0.138639996,0,3,,
40,8.84375,4.2578125,0.44921875,4,4.90234375,0.08203125,40,0.270766476,0.267585165,0.000314593,4,,
41,2.65625,1.5234375,0.63671875,1,4.55078125,0.08203125,41,0.137298925,0.129998136,0,4,,
42,4.84375,9.2578125,0.94921875,2,9.40234375,0.08203125,42,0.16493275,0.138639996,0,4,,
43,6.65625,9.2578125,0.94921875,2,9.40234375,0.08203125,43,0.16493275,0.138639996,0,4,,
44,4.84375,6.5234375,0.94921875,2,9.40234375,0.08203125,44,0.16493275,0.138639996,0,4,,
45,4.84375,9.2578125,0.13671875,2,9.40234375,0.08203125,45,0.16493275,0.138639996,0,4,,
46,4.84375,9.2578125,0.94921875,3,9.40234375,0.08203125,46,0.16493275,0.138639996,0,4,,
47,4.84375,9.2578125,0.94921875,2,9.05078125,0.08203125,47,0.16493275,0.138639996,0,4,,
48,4.84375,9.2578125,0.94921875,2,9.40234375,0.58203125,48,0.16493275,0.138639996,0,4,,
49,6.65625,6.5234375,0.13671875,3,9.05078125,0.58203125,49,0.16493275,0.138639996,0,4,,
0,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,0,0.19016747,0.186535908,0.02967279,0,,
1,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,1,0.19016747,0.186535908,0.02967279,0,,
2,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,2,0.254330454,0.203843081,0.174752958,0,,
3,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,3,0.059486761,0.075042905,0.029590714,0,,
4,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,4,0.189299229,0.100727364,0.031917572,0,,
5,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,5,0.250989575,0.275592462,0.033120502,0,,
6,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,6,0.064419395,0.068447578,0.032468165,0,,
7,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,7,0.064419395,0.068447578,0.032468165,0,,
8,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,8,0.276992914,0.253984999,0,0,,
9,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,9,0.276992914,0.253984999,0,0,,
10,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,10,0.276992914,0.253984999,0,1,,
11,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,11,0.276992914,0.253984999,0,1,,
12,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,12,0.276992914,0.253984999,0,1,,
13,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,13,0.276992914,0.253984999,0,1,,
14,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,14,0.276992914,0.253984999,0,1,,
15,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,15,0.276992914,0.253984999,0,1,,
16,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,16,0.276992914,0.253984999,0,1,,
17,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,17,0.276992914,0.253984999,0,1,,
18,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,18,0.374300837,0.279757724,0,1,,
19,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,19,0.374300837,0.279757724,0,1,,
20,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,20,0.374300837,0.279757724,0,2,,
21,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,21,0.374300837,0.279757724,0,2,,
22,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,22,0.374300837,0.279757724,0,2,,
23,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,23,0.374300837,0.279757724,0,2,,
24,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,24,0.374300837,0.279757724,0,2,,
25,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,25,0.374300837,0.279757724,0,2,,
26,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,26,0.374300837,0.279757724,0,2,,
27,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,27,0.276992914,0.253984999,0,2,,
28,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,28,0.345574988,0.273564853,0,2,,
29,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,29,0.345574988,0.273564853,0,2,,
30,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,30,0.345574988,0.273564853,0,3,,
31,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,31,0.345574988,0.273564853,0,3,,
32,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,32,0.345574988,0.273564853,0,3,,
33,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,33,0.374300837,0.279757724,0,3,,
34,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,34,0.276992914,0.253984999,0,3,,
35,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,35,0.276992914,0.253984999,0,3,,
36,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,36,0.374300837,0.279757724,0,3,,
37,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,37,0.374300837,0.279757724,0,3,,
38,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,38,0.365355132,0.306842874,0,3,,
39,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,39,0.276992914,0.253984999,0,3,,
40,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,40,0.365355132,0.306842874,0,4,,
41,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,41,0.276992914,0.253984999,0,4,,
42,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,42,0.276992914,0.253984999,0,4,,
43,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,43,0.374300837,0.279757724,0,4,,
44,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,44,0.374300837,0.279757724,0,4,,
45,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,45,0.374300837,0.279757724,0,4,,
46,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,46,0.374300837,0.279757724,0,4,,
47,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,47,0.345574988,0.273564853,0,4,,
48,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,48,0.419052527,0.340939921,0,4,,
49,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,49,0.345574988,0.273564853,0,4,,
0,9.84375,5.2734375,0.07421875,4,3.77734375,0.95703125,0,0.137755499,0.124743509,0,0,,
1,9.84375,8.0078125,0.01171875,4,3.77734375,0.95703125,1,0.411830095,0.323178605,0,0,,
2,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,2,0.397843264,0.298366928,0,0,,
3,9.84375,8.0078125,0.07421875,4,7.92578125,0.95703125,3,0.231858363,0.208640559,0,0,,
4,9.84375,8.0078125,0.07421875,4,3.77734375,0.20703125,4,0.134325315,0.140593027,1.11E-16,0,,
5,7.65625,5.2734375,0.01171875,4,7.92578125,0.20703125,5,0.134325315,0.140593027,1.11E-16,0,,
6,7.84375,0.5078125,0.82421875,1,1.52734375,0.70703125,6,0.134325315,0.140593027,1.11E-16,0,,
7,5.65625,0.5078125,0.82421875,1,1.52734375,0.70703125,7,0.134325315,0.140593027,1.11E-16,0,,
8,7.84375,7.7734375,0.82421875,1,1.52734375,0.70703125,8,0.134325315,0.140593027,1.11E-16,0,,
9,7.84375,0.5078125,0.26171875,1,1.52734375,0.70703125,9,0.134325315,0.140593027,1.11E-16,0,,
10,9.84375,5.2734375,0.07421875,4,3.77734375,0.95703125,10,0.312406497,0.211436213,0.000409876,1,,
11,9.84375,8.0078125,0.01171875,4,3.77734375,0.95703125,11,0.274304764,0.231810431,0,1,,
12,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,12,0.131224349,0.112808855,1.11E-16,1,,
13,9.84375,8.0078125,0.07421875,4,7.92578125,0.95703125,13,0.040623531,0.045357334,1.11E-16,1,,
14,9.84375,8.0078125,0.07421875,4,3.77734375,0.20703125,14,0.276316209,0.256557531,0,1,,
15,7.65625,5.2734375,0.01171875,4,7.92578125,0.20703125,15,0.276316209,0.256557531,0,1,,
16,7.84375,0.5078125,0.82421875,1,1.52734375,0.70703125,16,0.137755499,0.124743509,0,1,,
17,5.65625,0.5078125,0.82421875,1,1.52734375,0.70703125,17,0.137755499,0.124743509,0,1,,
18,7.84375,7.7734375,0.82421875,1,1.52734375,0.70703125,18,0.137755499,0.124743509,0,1,,
